code,date,open,high,low,close,preclose,volume,amount,turn,isST,pct,board,limit_price,is_limitup,streak,circ_mkt_est,close_20d_ago,ret_20d_pre
sz.000735,2025-12-02,8.49,9.32,8.14,9.32,8.47,116420436.0,1006820263.17,10.1156,0,0.1,主板,9.32,True,1,9953144283.779509,8.2,0.13658536585365866
sz.000735,2025-12-10,9.07,9.78,9.02,9.78,8.89,130181826.0,1254968604.91,11.3113,0,0.1,主板,9.78,True,1,11094822035.575047,8.15,0.19999999999999996
sz.000735,2025-12-22,9.55,10.48,9.55,10.48,9.53,214276505.0,2197109596.37,18.6182,0,0.1,主板,10.48,True,1,11800870096.840725,8.26,0.268765133171913
sz.000736,2025-11-03,5.89,5.89,5.89,5.89,5.61,2818501.0,16600970.89,0.3908,1,0.05,ST,5.89,True,2,4247945468.2702155,4.72,0.24788135593220328
sz.000736,2025-11-04,6.18,6.18,6.18,6.18,5.89,1371000.0,8472780.0,0.1901,1,0.05,ST,6.18,True,3,4457012098.895319,4.76,0.2983193277310925
sz.000736,2025-11-05,6.49,6.49,6.49,6.49,6.18,1602100.0,10397629.0,0.2221,1,0.05,ST,6.49,True,4,4681507879.333634,4.83,0.34368530020703947
sz.000736,2025-11-06,6.81,6.81,6.81,6.81,6.49,1512536.0,10300370.16,0.2097,1,0.05,ST,6.81,True,5,4911955250.357654,4.85,0.4041237113402063
sz.000736,2025-11-24,5.74,5.96,5.71,5.96,5.68,20056137.0,118448911.19,2.7807,1,0.05,ST,5.96,True,1,4259679619.8798866,5.36,0.11194029850746268
sz.000752,2025-12-22,10.5,10.96,10.49,10.96,10.44,2329271.0,25263791.16,0.8831,1,0.05,ST,10.96,True,1,2860807514.437776,11.84,-0.07432432432432423
sz.000753,2025-11-04,8.3,9.2,8.27,9.2,8.36,53303195.0,472184874.0,5.3761,0,0.1,主板,9.2,True,1,8783037406.298246,7.16,0.2849162011173183
sz.000753,2025-11-05,9.3,10.12,9.3,10.12,9.2,172589460.0,1685253055.31,17.4072,0,0.1,主板,10.12,True,2,9681356308.366653,7.12,0.4213483146067414
sz.000753,2025-11-07,9.11,10.02,8.87,10.02,9.11,130873725.0,1228607584.08,13.1998,0,0.1,主板,10.02,True,1,9307774239.60969,7.92,0.26515151515151514
sz.000753,2025-11-28,7.85,8.6,7.7,8.6,7.82,82939882.0,681187537.34,8.3653,0,0.1,主板,8.6,True,1,8143013846.963051,8.55,0.005847953216374213
sz.000753,2025-12-22,7.65,8.54,7.53,8.54,7.76,82726051.0,682188788.48,8.3437,0,0.1,主板,8.54,True,1,8176094400.3259945,7.91,0.07964601769911495
sz.000755,2025-11-05,5.37,5.91,5.32,5.91,5.37,34345463.0,199999238.83,2.3407,0,0.1,主板,5.91,True,1,8544419995.300552,4.83,0.22360248447204967
sz.000756,2025-11-25,15.67,17.16,15.57,17.16,15.6,33154121.0,547769021.42,6.7301,0,0.1,主板,17.16,True,1,8139091862.230873,15.76,0.08883248730964466
sz.000759,2025-12-10,8.02,8.49,7.9,8.49,7.72,206659786.0,1723418930.15,31.5171,0,0.1,主板,8.49,True,1,5468202753.901851,8.02,0.05860349127182052
sz.000759,2025-12-23,8.0,8.91,7.77,8.91,8.1,191077158.0,1614760350.61,29.1407,0,0.1,主板,8.91,True,1,5541254501.813614,7.3,0.2205479452054795
sz.000777,2025-11-03,22.0,23.16,21.71,23.16,21.05,54296940.0,1220966603.55,14.1616,0,0.1,主板,23.16,True,1,8621671305.149136,19.29,0.20062208398133752
sz.000777,2025-12-25,21.33,23.46,21.18,23.46,21.33,48632327.0,1114700990.21,12.6841,0,0.1,主板,23.46,True,1,8788175670.406256,20.31,0.15509601181683919
sz.000777,2025-12-26,23.45,25.81,22.86,25.81,23.46,80005417.0,2018748340.0,20.8668,0,0.1,主板,25.81,True,2,9674450993.92336,20.58,0.25413022351797876
sz.000785,2025-11-26,2.83,3.11,2.82,3.11,2.83,193416862.0,584737092.5,3.2796,0,0.1,主板,3.11,True,1,17829524713.37968,2.87,0.08362369337979092
sz.000788,2025-11-10,5.9,6.48,5.9,6.48,5.89,44118609.0,278426422.72,7.4026,0,0.1,主板,6.48,True,1,3761197724.0429044,6.12,0.05882352941176472
sz.000788,2025-11-25,6.07,6.64,6.06,6.64,6.04,40492813.0,262808676.24,6.7942,0,0.1,主板,6.64,True,1,3868132763.8279715,6.18,0.0744336569579287
sz.000788,2025-11-26,6.96,7.3,6.87,7.3,6.64,90682560.0,655370702.0,15.2155,0,0.1,主板,7.3,True,2,4307257086.52361,6.17,0.1831442463533226
sz.000793,2025-11-04,3.24,3.29,3.18,3.29,3.13,26454900.0,86550344.0,1.349,1,0.05,ST,3.29,True,1,6415889103.0392885,2.84,0.15845070422535223
sz.000796,2025-11-05,6.79,7.47,6.74,7.47,6.79,160212282.0,1148733986.2,12.0391,0,0.1,主板,7.47,True,1,9541693201.319036,6.34,0.17823343848580442
sz.000796,2025-12-22,6.61,7.07,6.61,7.07,6.43,160869207.0,1124940860.83,12.0885,0,0.1,主板,7.07,True,1,9305876335.608221,6.69,0.05680119581464882
sz.000796,2025-12-24,7.1,7.84,6.92,7.84,7.13,384642916.0,2896403951.53,28.9039,0,0.1,主板,7.84,True,1,10020806713.038727,6.82,0.14956011730205265
sz.000797,2025-11-04,3.12,3.42,3.06,3.42,3.11,152443628.0,501587650.34,9.7062,0,0.1,主板,3.42,True,1,5167703636.232511,2.77,0.23465703971119134
sz.000797,2025-11-13,3.4,3.76,3.32,3.76,3.42,137195589.0,495127991.8,8.7354,0,0.1,主板,3.76,True,1,5668063188.863704,2.74,0.3722627737226276
sz.000797,2025-11-17,4.43,4.43,4.32,4.43,4.03,61326848.0,271500696.4,3.9047,0,0.1,主板,4.43,True,1,6953176848.413449,2.79,0.5878136200716844
sz.000797,2025-11-25,3.4,3.69,3.28,3.69,3.35,252071752.0,886704224.0,16.0497,0,0.1,主板,3.69,True,1,5524740175.828831,3.21,0.14953271028037385
sz.000797,2025-12-18,3.56,3.94,3.52,3.94,3.58,153757451.0,578767185.04,9.7899,0,0.1,主板,3.94,True,1,5911880458.840233,3.67,0.07356948228882842
sz.000798,2025-11-14,8.54,9.37,8.54,9.37,8.52,35937843.0,330722361.69,9.8235,0,0.1,主板,9.37,True,1,3366644899.373951,7.92,0.18308080808080796
sz.000798,2025-11-17,10.31,10.31,10.31,10.31,9.37,11442436.0,117971515.16,3.1277,0,0.1,主板,10.31,True,2,3771829624.324583,8.04,0.2823383084577116
sz.000798,2025-11-18,11.1,11.34,10.89,11.34,10.31,56502202.0,634002336.06,15.4447,0,0.1,主板,11.34,True,3,4104983172.609374,8.21,0.38124238733252125
sz.000798,2025-11-19,12.47,12.47,12.47,12.47,11.34,8440500.0,105253035.0,2.3072,0,0.1,主板,12.47,True,4,4561938063.453537,8.25,0.5115151515151517
sz.000798,2025-11-20,13.72,13.72,13.1,13.72,12.47,54573812.0,746440349.64,14.9176,0,0.1,主板,13.72,True,5,5003756298.86845,8.33,0.6470588235294119
sz.000798,2025-11-21,13.74,15.09,13.43,15.09,13.72,96804517.0,1416131995.0,26.4612,0,0.1,主板,15.09,True,6,5351730061.372878,8.12,0.8583743842364533
sz.000798,2025-11-24,15.1,16.6,15.1,16.6,15.09,52727193.0,863586086.4,14.4128,0,0.1,主板,16.6,True,7,5991799555.950266,8.03,1.0672478206724785
sz.000799,2025-11-10,59.8,65.92,59.73,65.92,59.93,32418604.0,2062576643.67,9.978,0,0.1,主板,65.92,True,1,20671243171.677692,59.57,0.10659728051032391
sz.000801,2025-12-12,16.23,17.85,16.18,17.85,16.23,129321394.0,2258318512.06,12.7244,0,0.1,主板,17.85,True,1,17747937129.137722,16.05,0.11214953271028039
sz.000803,2025-11-07,6.85,7.59,6.81,7.59,6.9,24776100.0,183443269.76,5.3886,0,0.1,主板,7.59,True,1,3404284410.7931557,6.86,0.10641399416909603
sz.000803,2025-11-12,7.85,8.72,7.8,8.72,7.93,48244253.0,416186753.62,10.4927,0,0.1,主板,8.72,True,1,3966440988.6873736,6.72,0.29761904761904767
sz.000809,2025-11-05,3.38,3.73,3.38,3.73,3.39,53334308.0,191941880.4,6.4664,0,0.1,主板,3.73,True,1,2968295812.198441,3.13,0.19169329073482433
sz.000809,2025-12-31,3.31,3.64,3.24,3.64,3.31,67205280.0,241196302.55,8.1482,0,0.1,主板,3.64,True,1,2960117603.274343,3.42,0.06432748538011701
sz.000811,2025-12-05,13.4,14.73,13.31,14.73,13.39,53127368.0,763416448.46,5.43,0,0.1,主板,14.73,True,1,14059234778.268877,15.07,-0.022561380225613825
sz.000811,2025-12-08,16.02,16.2,16.02,16.2,14.73,92469487.0,1496922484.04,9.4511,0,0.1,主板,16.2,True,2,15838605919.310978,15.18,0.06719367588932812
sz.000812,2025-12-02,4.78,5.28,4.78,5.28,4.8,85627430.0,441824831.36,11.1471,0,0.1,主板,5.28,True,1,3963585429.0353546,4.74,0.11392405063291133
sz.000816,2025-12-01,3.58,3.94,3.58,3.94,3.58,103342705.0,401991130.92,7.1944,0,0.1,主板,3.94,True,1,5587556028.577783,3.32,0.18674698795180733
sz.000820,2025-11-03,2.87,2.92,2.83,2.92,2.78,27889636.0,80905225.86,9.3915,1,0.05,ST,2.92,True,2,861472883.5649258,2.6,0.12307692307692308
sz.000820,2025-11-05,2.96,3.11,2.96,3.11,2.96,20745826.0,63863102.68,6.9859,1,0.05,ST,3.11,True,1,914171440.7592436,2.61,0.1915708812260537
sz.000820,2025-11-06,3.2,3.27,3.18,3.27,3.11,15310483.0,49799131.41,5.1556,1,0.05,ST,3.27,True,2,965923101.2879199,2.51,0.3027888446215141
sz.000820,2025-11-10,3.26,3.36,3.25,3.36,3.2,15165578.0,50435588.84,5.1068,1,0.05,ST,3.36,True,1,987616292.7860893,2.54,0.3228346456692912
sz.000820,2025-11-14,3.42,3.5,3.34,3.5,3.33,13397441.0,46329494.21,4.5114,1,0.05,ST,3.5,True,1,1026942727.5346899,2.51,0.3944223107569722
sz.000820,2025-11-17,3.58,3.68,3.56,3.68,3.5,18240318.0,66349965.8,6.1422,1,0.05,ST,3.68,True,2,1080231281.9510925,2.64,0.39393939393939403
sz.000820,2025-11-18,3.76,3.86,3.68,3.86,3.68,8457500.0,32146061.0,2.848,1,0.05,ST,3.86,True,3,1128724051.9662921,2.67,0.44569288389513106
sz.000823,2025-12-09,14.51,15.96,14.47,15.96,14.51,57683542.0,887774515.21,10.7424,0,0.1,主板,15.96,True,1,8264210187.76065,12.85,0.24202334630350197
sz.000825,2025-12-15,4.46,4.86,4.44,4.86,4.42,142641827.0,686090166.6,2.5041,0,0.1,主板,4.86,True,1,27398672840.54151,4.33,0.1224018475750579
sz.000826,2025-12-19,2.12,2.33,2.11,2.33,2.12,108839388.0,246569138.46,7.6369,0,0.1,主板,2.33,True,1,3228654800.5080595,2.24,0.0401785714285714
sz.000829,2025-12-01,10.3,11.36,10.26,11.36,10.33,82394939.0,914423432.46,8.0454,0,0.1,主板,11.36,True,1,11365792035.946005,10.25,0.10829268292682914
sz.000830,2025-11-10,15.43,15.53,15.3,15.53,14.12,78155372.0,1211757947.07,4.1044,0,0.1,主板,15.53,True,1,29523388243.59224,14.1,0.10141843971631204
sz.000833,2025-11-12,18.55,20.65,18.35,20.65,18.77,100520469.0,1963527151.46,22.1556,0,0.1,主板,20.65,True,1,8862441782.032534,14.82,0.3933873144399458
sz.000833,2025-11-14,21.7,24.22,21.56,24.22,22.02,118490171.0,2681753815.11,26.1163,0,0.1,主板,24.22,True,1,10268505933.497473,14.35,0.6878048780487804
sz.000838,2025-11-03,2.8,3.08,2.8,3.08,2.8,80123750.0,239227629.8,7.6036,0,0.1,主板,3.08,True,1,3146241646.0623918,2.54,0.21259842519685046
sz.000838,2025-11-06,3.19,3.52,3.1,3.52,3.2,148717531.0,499094625.27,14.113,0,0.1,主板,3.52,True,1,3536417666.477715,2.55,0.3803921568627453
sz.000838,2025-11-20,3.1,3.4,3.0,3.4,3.09,45113100.0,144228256.0,4.2811,0,0.1,主板,3.4,True,1,3368953212.9592857,2.99,0.1371237458193979
sz.000838,2025-11-21,3.4,3.74,3.35,3.74,3.4,182540670.0,659602170.8,17.3227,0,0.1,主板,3.74,True,2,3807733036.997696,2.95,0.2677966101694915
sz.000838,2025-12-03,3.89,3.89,3.89,3.89,3.54,21164500.0,82329905.0,2.0085,0,0.1,主板,3.89,True,1,4099074184.714961,3.2,0.21562499999999996
sz.000838,2025-12-10,3.62,3.98,3.58,3.98,3.62,110617475.0,421448562.16,10.4973,0,0.1,主板,3.98,True,1,4014828214.493251,3.27,0.21712538226299682
sz.000850,2025-12-15,4.33,4.77,4.3,4.77,4.34,52212220.0,243444689.73,5.5345,0,0.1,主板,4.77,True,1,4398675394.88662,4.86,-0.018518518518518712
sz.000859,2025-11-19,6.5,7.17,6.47,7.17,6.52,68688988.0,487647849.61,7.6668,0,0.1,主板,7.17,True,1,6360513507.721605,6.51,0.10138248847926268
sz.000859,2025-11-20,7.89,7.89,7.6,7.89,7.17,73243520.0,577101660.89,8.1752,0,0.1,主板,7.89,True,2,7059174832.29768,6.48,0.21759259259259256
sz.000859,2025-11-21,7.82,8.68,7.34,8.68,7.89,316638242.0,2604790980.47,35.342,0,0.1,主板,8.68,True,3,7370242149.482203,6.54,0.3272171253822629
sz.000859,2025-11-24,8.76,9.55,8.62,9.55,8.68,202039700.0,1887096812.74,22.551,0,0.1,主板,9.55,True,4,8368129186.022793,6.56,0.4557926829268295
sz.000859,2025-12-01,7.77,8.39,7.64,8.39,7.63,206403664.0,1662743236.95,23.038,0,0.1,主板,8.39,True,1,7217394031.382934,6.39,0.31298904538341166
sz.000859,2025-12-02,8.63,9.23,8.63,9.23,8.39,147015722.0,1321429979.69,16.4094,0,0.1,主板,9.23,True,2,8052884198.630053,6.35,0.4535433070866144
sz.000859,2025-12-05,8.69,9.13,8.55,9.13,8.3,84529036.0,764881213.5,9.4348,0,0.1,主板,9.13,True,1,8107020959.638784,6.35,0.4377952755905514
sz.000859,2025-12-11,8.8,9.77,8.47,9.77,8.88,184770495.0,1725188702.83,20.6234,0,0.1,主板,9.77,True,1,8365200223.193071,6.56,0.48932926829268286
sz.000859,2025-12-23,9.42,10.56,9.3,10.56,9.6,146719145.0,1475819314.18,16.3763,0,0.1,主板,10.56,True,1,9011921582.897236,9.11,0.15916575192096616
sz.000859,2025-12-25,10.67,11.56,10.48,11.56,10.51,232652633.0,2556126053.37,25.9679,0,0.1,主板,11.56,True,1,9843406872.985493,8.47,0.36481700118063753
sz.000862,2025-12-12,5.67,6.2,5.63,6.2,5.64,44669360.0,269672485.2,7.1133,0,0.1,主板,6.2,True,1,3791102374.4253726,6.14,0.009771986970684043
sz.000863,2025-11-13,4.36,4.8,4.34,4.8,4.36,42435359.0,198389758.55,3.6469,0,0.1,主板,4.8,True,1,5439956087.361869,3.64,0.31868131868131866
sz.000863,2025-12-18,4.73,5.15,4.73,5.15,4.68,40869579.0,206770222.72,3.5123,0,0.1,主板,5.15,True,1,5887031936.907439,5.21,-0.011516314779270509
sz.000863,2025-12-19,5.04,5.67,5.0,5.67,5.15,122442958.0,667679761.46,10.5226,0,0.1,主板,5.67,True,2,6345197588.618782,4.78,0.18619246861924688
sz.000863,2025-12-26,5.11,5.63,5.05,5.63,5.12,65478345.0,353936476.33,5.6271,0,0.1,主板,5.63,True,1,6289855810.808409,5.03,0.11928429423459241
sz.000886,2025-12-10,7.43,8.16,7.22,8.16,7.42,173691499.0,1380606608.19,17.7628,0,0.1,主板,8.16,True,1,7772460469.013895,7.49,0.08945260347129502
sz.000886,2025-12-22,6.78,7.35,6.78,7.35,6.68,93435353.0,670758258.07,9.5553,0,0.1,主板,7.35,True,1,7019750903.372997,7.42,-0.009433962264150941
sz.000888,2025-12-01,14.16,14.16,14.01,14.16,12.87,50094497.0,709170512.33,9.5072,0,0.1,主板,14.16,True,1,7459299397.61444,12.63,0.12114014251781469
sz.000889,2025-11-13,4.05,4.42,4.0,4.42,4.02,54815473.0,233828742.09,6.3017,0,0.1,主板,4.42,True,1,3710566070.9015026,3.89,0.13624678663239065
sz.000890,2025-12-11,4.9,5.34,4.59,5.34,4.85,57028943.0,291755565.26,13.5948,0,0.1,主板,5.34,True,1,2146082070.0561981,4.86,0.09876543209876543
sz.000890,2025-12-12,5.43,5.87,5.43,5.87,5.34,55205698.0,318323430.18,13.1602,0,0.1,主板,5.87,True,2,2418834289.600462,4.95,0.18585858585858595
sz.000890,2025-12-15,6.46,6.46,6.46,6.46,5.87,12734012.0,82261717.52,3.0356,0,0.1,主板,6.46,True,3,2709899773.356173,4.89,0.3210633946830266
sz.000890,2025-12-16,7.11,7.11,7.11,7.11,6.46,22228025.0,158041257.75,5.2988,0,0.1,主板,7.11,True,4,2982585826.0360837,4.8,0.4812500000000002
sz.000892,2025-11-03,7.5,7.85,7.34,7.85,7.14,61303143.0,472888410.51,8.6241,0,0.1,主板,7.85,True,2,5483336354.054336,6.35,0.2362204724409449
sz.000892,2025-11-21,7.15,7.32,7.15,7.32,6.65,31530200.0,230268238.0,4.4356,0,0.1,主板,7.32,True,1,5191366173.685635,6.24,0.17307692307692313
sz.000892,2025-11-24,7.7,8.05,7.19,8.05,7.32,208173811.0,1582775500.08,29.2858,0,0.1,主板,8.05,True,2,5404583450.272828,6.29,0.2798092209856917
sz.000892,2025-11-25,7.81,8.86,7.81,8.86,8.05,79514900.0,682386165.0,11.1861,0,0.1,主板,8.86,True,3,6100304529.728861,6.57,0.34855403348554015
sz.000892,2025-11-26,8.78,9.75,8.58,9.75,8.86,265683456.0,2444477354.29,37.3762,0,0.1,主板,9.75,True,4,6540197650.617238,6.52,0.4953987730061351
sz.000901,2025-11-03,19.0,20.98,18.72,20.98,19.07,102592527.0,2048108353.78,12.8531,0,0.1,主板,20.98,True,1,15934742231.679518,16.49,0.2722862340812615
sz.000901,2025-12-05,19.07,21.23,18.99,21.23,19.3,87650248.0,1803043651.0,10.9811,0,0.1,主板,21.23,True,1,16419517634.845325,20.78,0.021655437921077825
sz.000901,2025-12-08,22.92,23.35,22.76,23.35,21.23,40805066.0,944279609.09,5.1122,0,0.1,主板,23.35,True,2,18471100682.48504,19.99,0.16808404202101057
sz.000905,2025-11-17,11.81,12.66,11.72,12.66,11.51,73616730.0,894872249.53,9.924,0,0.1,主板,12.66,True,1,9017253622.833534,9.92,0.27620967741935476
sz.000905,2025-12-05,10.96,12.0,10.89,12.0,10.91,76849569.0,877437602.8,10.3598,0,0.1,主板,12.0,True,1,8469638437.035463,10.85,0.10599078341013835
sz.000905,2025-12-08,12.0,13.2,11.9,13.2,12.0,108534859.0,1355139735.61,14.6311,0,0.1,主板,13.2,True,2,9262049576.655207,10.87,0.2143514259429622
sz.000905,2025-12-09,14.0,14.52,13.8,14.52,13.2,66762834.0,961619627.62,9.0,0,0.1,主板,14.52,True,3,10684662529.11111,10.89,0.33333333333333326
sz.000905,2025-12-10,15.96,15.97,15.09,15.97,14.52,144994297.0,2288576749.36,19.5461,0,0.1,主板,15.97,True,4,11708610665.861732,10.8,0.47870370370370363
sz.000908,2025-11-11,7.56,7.82,7.51,7.82,7.45,24051441.0,184209927.85,2.7338,1,0.05,ST,7.82,True,1,6738237173.531347,5.81,0.3459552495697076
sz.000908,2025-11-12,8.0,8.21,7.94,8.21,7.82,26525178.0,215669897.69,3.015,1,0.05,ST,8.21,True,2,7153230437.479269,5.93,0.38448566610455326
sz.000908,2025-11-13,8.62,8.62,8.13,8.62,8.21,71904492.0,613899993.11,8.1731,1,0.05,ST,8.62,True,3,7511225766.355483,6.23,0.38362760834670917
sz.000908,2025-11-14,8.72,9.05,8.71,9.05,8.62,33653439.0,302191391.66,3.8252,1,0.05,ST,9.05,True,4,7900015467.42654,6.28,0.44108280254777066
sz.000908,2025-11-19,8.3,8.99,8.3,8.99,8.56,35483715.0,307501688.05,4.0333,1,0.05,ST,8.99,True,1,7624071803.485981,6.71,0.33979135618479894
sz.000908,2025-12-11,7.46,7.7,7.34,7.7,7.33,25524884.0,192198071.66,2.9013,1,0.05,ST,7.7,True,1,6624550086.512942,8.62,-0.1067285382830625
sz.000912,2025-11-07,4.43,4.87,4.41,4.87,4.43,45046467.0,216093433.5,2.8729,0,0.1,主板,4.87,True,1,7521787514.358314,4.31,0.12993039443155463
sz.000917,2025-12-29,10.69,11.5,10.56,11.5,10.45,61212725.0,693917671.66,4.3185,0,0.1,主板,11.5,True,1,16068488402.454556,8.58,0.34032634032634035
sz.000922,2025-11-06,14.72,14.72,14.72,14.72,13.38,9116326.0,134192318.72,1.5523,0,0.1,主板,14.72,True,1,8644741269.084585,12.73,0.1563236449332286
sz.000936,2025-12-10,7.25,7.98,7.2,7.98,7.25,69240405.0,536704413.57,7.8159,0,0.1,主板,7.98,True,1,6866828050.128584,7.62,0.047244094488189115
sz.000949,2025-11-10,4.96,5.39,4.96,5.39,4.9,113807282.0,600745148.42,6.695,0,0.1,主板,5.39,True,1,8973041798.655712,4.36,0.2362385321100915
sz.000950,2025-12-10,5.86,5.86,5.8,5.86,5.33,51149407.0,299718648.02,2.9597,0,0.1,主板,5.86,True,1,10126656350.981518,5.62,0.04270462633451966
sz.000950,2025-12-11,6.45,6.45,6.45,6.45,5.86,31272645.0,201708560.25,1.8096,0,0.1,主板,6.45,True,2,11146582684.018568,5.62,0.14768683274021344
sz.000950,2025-12-15,6.05,6.79,5.82,6.79,6.17,212716738.0,1350147291.18,12.3087,0,0.1,主板,6.79,True,1,10969048649.979282,5.54,0.2256317689530687
sz.000950,2025-12-18,6.43,6.86,6.4,6.86,6.24,101978746.0,689005727.45,5.9009,0,0.1,主板,6.86,True,1,11676282049.348406,5.38,0.275092936802974
sz.000952,2025-11-24,7.2,7.83,7.14,7.83,7.12,6680180.0,50811418.4,1.9419,0,0.1,主板,7.83,True,1,2616582645.8623,6.73,0.16344725111441294
sz.000952,2025-11-25,8.1,8.61,7.85,8.61,7.83,35746322.0,290403270.36,10.3915,0,0.1,主板,8.61,True,2,2794623205.119569,6.71,0.28315946348733223
sz.000952,2025-11-26,9.47,9.47,9.47,9.47,8.61,41566972.0,393639224.84,12.0836,0,0.1,主板,9.47,True,3,3257632037.141249,6.76,0.40088757396449726
sz.000952,2025-11-27,9.73,10.42,9.7,10.42,9.47,116889445.0,1185582584.72,33.9799,0,0.1,主板,10.42,True,4,3489070258.358618,6.67,0.5622188905547227
sz.000953,2025-12-09,7.68,8.06,7.59,8.06,7.33,34120300.0,271012248.0,9.3194,0,0.1,主板,8.06,True,1,2908043951.3273387,7.64,0.054973821989528826
sz.000955,2025-11-03,6.36,6.82,6.24,6.82,6.2,51480153.0,340138268.05,9.5689,0,0.1,主板,6.82,True,2,3554622454.5141034,5.26,0.29657794676806093
sz.000955,2025-11-14,6.91,7.38,6.85,7.38,6.71,33666405.0,245676302.9,6.2578,0,0.1,主板,7.38,True,1,3925921296.6218166,5.53,0.3345388788426762
sz.000955,2025-11-18,7.53,8.42,7.36,8.42,7.65,125347783.0,995124437.85,23.2991,0,0.1,主板,8.42,True,1,4271085311.6643996,5.84,0.4417808219178083
sz.000955,2025-12-10,6.62,7.22,6.55,7.22,6.56,79209666.0,547695996.19,14.7232,0,0.1,主板,7.22,True,1,3719952158.430233,6.75,0.06962962962962949
sz.000955,2025-12-22,6.19,6.68,6.19,6.68,6.07,36710757.0,238708817.96,6.8236,0,0.1,主板,6.68,True,1,3498282694.7652264,7.04,-0.051136363636363646
sz.000958,2025-11-14,6.86,7.3,6.83,7.3,6.64,116301331.0,841791736.02,2.1604,0,0.1,主板,7.3,True,1,38964623959.45195,6.27,0.16427432216905902
sz.000969,2025-12-12,19.0,20.83,18.64,20.83,18.94,162233396.0,3277736627.28,15.6937,0,0.1,主板,20.83,True,1,20885684238.133778,19.18,0.08602711157455678
sz.000972,2025-11-12,3.76,3.95,3.75,3.95,3.76,18705810.0,72694703.6,2.4253,1,0.05,ST,3.95,True,1,2997348930.0292745,3.77,0.04774535809018565
sz.000972,2025-11-13,4.06,4.15,4.06,4.15,3.95,23519602.0,96999202.3,3.0494,1,0.05,ST,4.15,True,2,3180927470.977897,3.91,0.0613810741687979
sz.000972,2025-11-28,3.78,3.98,3.77,3.98,3.79,14536600.0,56640844.0,1.8847,1,0.05,ST,3.98,True,1,3005297607.046214,3.72,0.06989247311827951
sz.000973,2025-11-03,7.92,8.57,7.9,8.57,7.79,88412569.0,728395840.74,9.139,0,0.1,主板,8.57,True,1,7970191932.815407,7.22,0.18698060941828265
sz.000973,2025-11-13,11.96,12.4,11.58,12.4,11.27,166650359.0,2040628219.46,17.2262,0,0.1,主板,12.4,True,1,11846072955.498022,7.79,0.5917843388960207
sz.000973,2025-11-17,12.33,13.75,12.11,13.75,12.5,180710483.0,2387424101.45,18.6796,0,0.1,主板,13.75,True,1,12780916622.679285,7.55,0.8211920529801324
sz.000973,2025-11-19,12.51,13.87,12.51,13.87,12.61,210663621.0,2824103820.33,21.7757,0,0.1,主板,13.87,True,1,12969061019.071718,7.47,0.856760374832664
sz.000973,2025-11-25,12.45,13.22,12.06,13.22,12.02,89661938.0,1123064323.19,9.2681,0,0.1,主板,13.22,True,1,12117524877.698772,7.62,0.7349081364829397
sz.000973,2025-12-26,13.53,14.22,13.53,14.22,12.93,91169279.0,1274816337.59,9.4239,0,0.1,主板,14.22,True,1,13527481590.318233,13.78,0.0319303338171264
sz.000980,2025-11-13,3.45,3.78,3.43,3.78,3.44,301645464.0,1106025492.3,5.9953,0,0.1,主板,3.78,True,1,18448209302.28679,3.49,0.08309455587392534
sz.000981,2025-12-19,3.06,3.32,3.06,3.32,3.02,842103661.0,2731833306.89,8.8518,0,0.1,主板,3.32,True,1,30861895963.41987,3.17,0.04731861198738163
sz.000981,2025-12-22,3.55,3.65,3.44,3.65,3.32,678106057.0,2436008341.25,7.1279,0,0.1,主板,3.65,True,2,34175680652.786934,3.21,0.1370716510903427
sz.000981,2025-12-30,3.58,4.03,3.56,4.03,3.66,1151436541.0,4466819894.48,12.1034,0,0.1,主板,4.03,True,1,36905496756.94432,3.47,0.1613832853025936
sz.000985,2025-11-11,19.51,21.42,19.25,21.42,19.47,5166115.0,107365497.3,3.985,0,0.1,主板,21.42,True,1,2694240835.633626,17.64,0.2142857142857144
sz.000985,2025-12-24,19.45,21.68,19.31,21.68,19.71,11203401.0,234591012.68,8.642,0,0.1,主板,21.68,True,1,2714545390.8817406,19.09,0.13567312729177572
sz.000987,2025-12-29,7.96,8.4,7.9,8.4,7.64,210314060.0,1741778890.47,4.1942,0,0.1,主板,8.4,True,1,41528274533.16484,7.25,0.1586206896551725
sz.000993,2025-11-04,10.58,11.67,10.56,11.67,10.61,29969106.0,341793294.02,6.8151,0,0.1,主板,11.67,True,1,5015235198.603102,9.88,0.18117408906882582
sz.000993,2025-11-05,11.75,12.84,11.5,12.84,11.67,65372526.0,793406417.47,14.8659,0,0.1,主板,12.84,True,2,5337089698.370095,9.85,0.30355329949238574
