序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
7141,002678,珠江钢琴,5.8,-5.8442,0,1,0.0,14652201.81,-14652201.81,624566077,-2.345981049816,7.5735,78.74,日振幅值达到15%的前5只证券,2025-06-18
7142,688309,恒誉科技,27.8,19.9827,0,1,0.0,14671811.4,-14671811.4,166500800,-8.811856399489,7.6718,22.24,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-08-21
7143,002853,皮阿诺,13.63,-7.8431,0,3,4405567.0,19080331.12,-14674764.12,152135418,-9.645856509232,8.4285,18.04,日跌幅偏离值达到7%的前5只证券,2025-05-12
7144,301209,联合化学,91.62,-19.9965,3,3,58603166.0,73279035.16,-14675869.16,789330846,-1.859279823457,8.7522,87.66,日跌幅达到15%的前5只证券,2025-10-16
7145,001238,浙江正特,51.71,-6.475,0,3,0.0,14679212.78,-14679212.78,117800951,-12.461030794225,6.8719,16.68,日跌幅偏离值达到7%的前5只证券,2025-09-01
7146,600429,三元股份,6.02,10.0548,0,1,0.0,14685856.0,-14685856.0,378673138,-3.878240763938,1.3484,90.15,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-11-11
7147,600180,*ST瑞茂,4.23,-6.6225,0,1,0.0,14694518.0,-14694518.0,339860720,-4.323688244996,7.5359,45.96,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-12-05
7148,688551,科威尔,43.2,20.0,0,1,0.0,14704231.74,-14704231.74,310045500,-4.742604469344,8.7177,36.32,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-08-08
7149,002846,英联股份,20.15,9.9891,1,3,73559215.0,88272212.35,-14712997.35,1372385253,-1.072074865118,10.2398,51.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-09-02
7150,002298,中电鑫龙,8.45,10.026,1,1,25750461.0,40487375.2,-14736914.2,2692410454,-0.54735020725,49.6171,55.23,日涨幅偏离值达到7%的前5只证券,2025-06-10
7151,002298,中电鑫龙,8.45,10.026,1,1,25750461.0,40487375.2,-14736914.2,2692410454,-0.54735020725,49.6171,55.23,日换手率达到20%的前5只证券,2025-06-10
7152,300965,恒宇信通,92.0,14.9425,4,5,68069109.55,82809099.28,-14739989.73,772589897,-1.907867264021,43.0391,18.96,日换手率达到30%的前5只证券,2025-08-06
7153,301601,惠通科技,37.46,-5.3801,0,2,208705.0,14953309.0,-14744604.0,409889406,-3.59721519614,35.727,11.23,日换手率达到30%的前5只证券,2025-03-26
7154,301488,豪恩汽电,117.0,-4.9167,0,1,0.0,14746048.0,-14746048.0,1207263893,-1.221443636764,42.9643,27.39,日换手率达到30%的前5只证券,2025-09-01
7155,001296,长江材料,22.56,-10.012,0,3,6693103.0,21441094.95,-14747991.95,507905121,-2.903690342984,28.5207,17.34,日跌幅偏离值达到7%的前5只证券,2025-08-29
7156,000636,风华高科,17.41,9.981,1,2,56518047.0,71271029.07,-14752982.07,1992630694,-0.740377136337,10.1822,201.44,日涨幅偏离值达到7%的前5只证券,2025-10-24
7157,002856,*ST美芝,10.81,-9.0067,1,2,8958388.0,23714717.0,-14756329.0,292165234,-5.050679301563,21.5572,12.98,日振幅值达到15%的前5只证券,2025-06-09
7158,002856,*ST美芝,10.81,-9.0067,1,2,8958388.0,23714717.0,-14756329.0,292165234,-5.050679301563,21.5572,12.98,日跌幅偏离值达到7%的前5只证券,2025-06-09
7159,001211,双枪科技,29.0,-9.9658,0,1,0.0,14764598.0,-14764598.0,604288092,-2.443304476038,29.9458,19.43,日跌幅偏离值达到7%的前5只证券,2025-12-05
7160,001211,双枪科技,29.0,-9.9658,0,1,0.0,14764598.0,-14764598.0,604288092,-2.443304476038,29.9458,19.43,日振幅值达到15%的前5只证券,2025-12-05
7161,300591,万里马,14.5,3.5714,2,3,101857055.0,116637917.0,-14780862.0,2384387054,-0.619901956572,47.2134,50.81,日换手率达到30%的前5只证券,2025-08-07
7162,300730,科创信息,17.15,20.014,0,3,7826659.0,22608408.5,-14781749.5,1021769340,-1.44668164539,32.3448,33.73,日涨幅达到15%的前5只证券,2025-06-26
7163,301038,深水规院,34.0,10.8575,1,1,17325053.5,32114915.2,-14789861.7,2342020503,-0.631500094942,17.5393,75.85,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-07-30
7164,301388,欣灵电气,35.72,3.0583,0,3,6902863.0,21702786.42,-14799923.42,455288298,-3.250670725563,47.1588,9.77,日换手率达到30%的前5只证券,2025-10-15
7165,002295,精艺股份,11.7,2.7217,0,1,31660.0,14835844.64,-14804184.64,918887462,-1.611098774574,30.8265,29.28,日换手率达到20%的前5只证券,2025-07-14
7166,002364,中恒电气,12.64,-9.9715,1,1,15790208.0,30601094.0,-14810886.0,896034396,-1.65293721604,12.5941,70.54,日跌幅偏离值达到7%的前5只证券,2025-01-13
7167,002196,方正电机,10.62,6.841,1,2,112133914.81,126956895.16,-14822980.35,4799327975,-0.30885533198,42.0554,51.87,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-03-13
7168,000032,深桑达A,28.47,10.0077,0,1,12569299.0,27397420.05,-14828121.05,2679757105,-0.553338249289,15.1956,183.56,日涨幅偏离值达到7%的前5只证券,2025-02-21
7169,002591,恒大高新,8.12,-9.9778,0,1,0.0,14828784.88,-14828784.88,358818667,-4.132668181391,18.9787,18.15,日跌幅偏离值达到7%的前5只证券,2025-12-31
7170,002591,恒大高新,8.12,-9.9778,0,1,0.0,14828784.88,-14828784.88,358818667,-4.132668181391,18.9787,18.15,日振幅值达到15%的前5只证券,2025-12-31
7171,600159,大龙地产,3.38,10.0977,0,1,0.0,14847045.0,-14847045.0,503250156,-2.950231574295,18.4114,28.05,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-09-19
7172,002735,王子新材,11.54,10.0095,0,2,15535954.44,30389837.0,-14853882.56,1180889066,-1.257855880596,23.1554,32.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-03-25
7173,000705,浙江震元,10.38,-1.6114,0,1,140583.0,15006958.4,-14866375.4,1493915808,-0.995128060122,47.3029,29.27,日换手率达到20%的前5只证券,2025-07-18
7174,002326,永太科技,12.06,-10.0,1,1,21855293.14,36728383.89,-14873090.75,1319828068,-1.126896079164,13.2589,96.97,日跌幅偏离值达到7%的前5只证券,2025-03-07
7175,001222,源飞宠物,26.44,-8.2582,5,5,31648735.24,46539566.96,-14890831.72,247550325,-6.01527455882,8.2702,28.93,日跌幅偏离值达到7%的前5只证券,2025-09-10
7176,002105,信隆健康,7.02,10.0313,0,2,9727151.0,24628062.0,-14900911.0,489963664,-3.041227767453,6.4088,25.59,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-03-06
7177,002846,英联股份,19.7,4.6203,2,2,58545321.46,73451325.67,-14906004.21,2093195050,-0.712117306507,40.1999,50.63,日换手率达到20%的前5只证券,2025-06-27
7178,002682,龙洲股份,11.93,9.9539,3,2,301196506.05,316114970.21,-14918464.16,6113891806,-0.244009292827,50.3632,67.09,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-15
7179,000759,中百集团,7.82,-10.0115,0,1,8464700.0,23398463.0,-14933763.0,907363120,-1.645841964571,17.3881,51.28,日跌幅偏离值达到7%的前5只证券,2025-02-05
7180,001255,博菲电气,37.46,10.0147,0,1,3053686.0,17992978.0,-14939292.0,534378335,-2.79563953505,13.5348,26.62,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-17
7181,920252,天宏锂电,36.51,29.9751,0,1,0.0,14942906.63,-14942906.63,572112500,-2.611882563307,24.8684,24.91,当日收盘价涨幅达到20%的前5只股票,2025-09-05
7182,001221,悍高集团,69.32,-1.2817,1,2,10767881.13,25711577.0,-14943695.87,820849713,-1.82051545287,33.4156,24.21,日换手率达到20%的前5只证券,2025-09-25
7183,001309,德明利,247.14,10.0013,0,1,24942466.5,39900576.36,-14958109.86,3384382776,-0.441974529775,8.5888,396.35,日涨幅偏离值达到7%的前5只证券,2025-11-06
7184,688302,海创药业,40.84,17.559,0,1,0.0,14960727.75,-14960727.75,316449300,-4.72768552498,11.0495,29.7,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-04-02
7185,603115,海星股份,17.85,9.9815,0,1,0.0,14973798.0,-14973798.0,309585502,-4.836724556953,4.7777,42.7,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-07-17
7186,603115,海星股份,16.23,10.0339,0,1,0.0,14973798.0,-14973798.0,106842214,-14.014870564176,2.8053,38.82,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-07-16
7187,603118,共进股份,10.18,10.0541,0,1,0.0,14975236.0,-14975236.0,1298452313,-1.15331428425,16.6195,80.14,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-01-16
7188,002600,领益智造,12.24,9.973,1,1,119935640.26,134914127.14,-14978486.88,7297420463,-0.205257281747,9.0361,844.52,日涨幅偏离值达到7%的前5只证券,2025-08-19
7189,002582,好想你,9.52,10.0578,0,2,22135366.0,37117657.04,-14982291.04,1268369618,-1.181224370828,40.2995,32.75,日换手率达到20%的前5只证券,2025-01-15
7190,301638,南网数字,25.07,1.8692,4,4,332360837.38,347356511.07,-14995673.69,3616414461,-0.414655838033,61.8431,58.91,日换手率达到30%的前5只证券,2025-11-26
7191,301150,中一科技,21.9,18.4424,3,4,74618807.79,89620511.72,-15001703.93,1015119463,-1.477826450659,26.7628,25.83,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-06-20
7192,688560,明冠新材,16.9,20.0284,0,1,0.0,15002687.7,-15002687.7,337293100,-4.447967568859,10.5042,34.02,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-11-27
7193,300789,唐源电气,27.85,17.9585,3,5,91571709.7,106580345.13,-15008635.43,1241431433,-1.208978202987,20.3759,27.52,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-03-19
7194,300941,创识科技,30.63,-5.1703,0,1,2463961.0,17473897.0,-15009936.0,1419950000,-1.057074967428,36.8331,36.42,日换手率达到30%的前5只证券,2025-01-03
7195,300366,ST创意,7.9,10.3352,1,2,13196127.0,28213265.0,-15017138.0,1520743630,-0.987486496984,25.3399,41.91,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-06
7196,300971,博亚精工,26.44,20.0182,1,3,24637006.08,39655709.6,-15018703.52,474842323,-3.162882243755,20.0807,24.34,日涨幅达到15%的前5只证券,2025-08-26
7197,603128,华贸物流,7.24,10.0304,0,2,0.0,15019390.0,-15019390.0,648878715,-2.31466831209,2.03,94.77,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-04-16
7198,002820,桂发祥,14.4,-9.2055,0,1,1483705.0,16503496.0,-15019791.0,1161881111,-1.292713243877,36.6836,28.93,日振幅值达到15%的前5只证券,2025-08-20
7199,300237,ST美晨,2.22,-13.9535,0,1,1252959.0,16281232.92,-15028273.92,563703473,-2.665989237217,16.169,32.01,连续三个交易日内，跌幅偏离值累计达到30%的证券,2025-10-09
7200,000510,新金路,8.8,-1.8952,5,4,252694098.8,267743779.79,-15049680.99,1947584773,-0.772735605589,34.4344,53.39,日换手率达到20%的前5只证券,2025-12-01
7201,688229,博睿数据,64.55,7.2259,0,1,0.0,15091493.06,-15091493.06,878819600,-1.717245844312,18.7324,28.66,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-07-14
7202,002235,安妮股份,10.0,1.0101,1,3,70958933.3,86066794.55,-15107861.25,2670304005,-0.565773081331,47.8194,55.36,日换手率达到20%的前5只证券,2025-06-27
7203,603067,振华股份,30.09,7.2345,3,2,151287187.06,166402588.49,-15115401.43,2430031197,-0.622024994933,11.9428,213.87,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-11-05
7204,002471,中超控股,5.7,10.0386,1,2,50073539.0,65207103.0,-15133564.0,2151470670,-0.70340554538,29.9569,74.38,日涨幅偏离值达到7%的前5只证券,2025-05-27
7205,001332,锡装股份,46.05,10.0096,2,3,44162444.65,59331239.4,-15168794.75,786930086,-1.927591157062,49.3736,12.43,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-09-09
7206,002204,大连重工,6.25,-9.9424,0,1,1424099.0,16641764.0,-15217665.0,1357103198,-1.121334399803,11.1962,120.71,日跌幅偏离值达到7%的前5只证券,2025-03-31
7207,002574,明牌珠宝,5.92,-10.0304,1,2,5989973.0,21211951.94,-15221978.94,437008435,-3.483223141906,13.6697,31.26,日跌幅偏离值达到7%的前5只证券,2025-04-23
7208,002735,王子新材,12.61,10.0349,1,3,86234997.44,101507611.91,-15272614.47,2017628330,-0.756958764055,5.4855,35.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-16
7209,300546,雄帝科技,35.8,-3.0336,0,1,6612747.0,21886168.6,-15273421.6,2630803884,-0.580561009997,53.3042,48.03,日换手率达到30%的前5只证券,2025-06-17
7210,002160,常铝股份,5.63,-9.92,1,2,18927161.31,34201082.13,-15273920.82,1203642762,-1.268974591316,26.3654,44.68,日跌幅偏离值达到7%的前5只证券,2025-10-31
7211,000514,渝开发,4.5,10.0244,1,2,10892092.0,26204306.16,-15312214.16,532809623,-2.873862163709,12.7042,37.97,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-04-18
7212,301176,逸豪新材,37.93,19.9937,2,5,58622202.33,73945656.0,-15323453.67,825386980,-1.856517493164,41.8157,21.38,日涨幅达到15%的前5只证券,2025-07-08
7213,688365,光云科技,17.74,20.0271,0,1,0.0,15326790.46,-15326790.46,1121107600,-1.367111458347,16.0142,75.54,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-02-10
7214,002695,煌上煌,14.35,-9.9749,0,2,1291060.0,16621457.11,-15330397.11,426946594,-3.590706033364,5.7724,73.38,日跌幅偏离值达到7%的前5只证券,2025-08-12
7215,002664,信质集团,18.54,-10.0,1,2,10810885.0,26144450.0,-15333565.0,661707656,-2.317271813461,8.6117,74.64,日跌幅偏离值达到7%的前5只证券,2025-03-21
7216,002693,双成药业,9.23,10.0119,1,2,21067359.0,36402769.0,-15335410.0,1027384718,-1.492664795507,12.3968,37.96,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-04-14
7217,688260,昀冢科技,31.96,15.2542,1,1,10671140.91,26008325.11,-15337184.2,284572300,-5.389556256881,7.7085,38.35,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-09-29
7218,002917,金奥博,19.12,10.0115,0,1,20891817.6,36232101.0,-15340283.4,3832695884,-0.400247863757,38.1784,49.81,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-01-17
7219,301622,英思特,89.66,-3.3211,2,2,36651277.97,52001166.75,-15349888.78,1107891206,-1.385505065558,42.4233,25.99,日换手率达到30%的前5只证券,2025-06-16
7220,002462,嘉事堂,13.49,-6.5789,1,2,7617453.0,22967387.98,-15349934.98,541798280,-2.833145756757,13.1706,39.32,日跌幅偏离值达到7%的前5只证券,2025-05-08
7221,600673,东阳光,25.17,4.657,1,1,104648530.83,119998469.33,-15349938.5,5717008214,-0.268496002199,7.6912,755.49,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-09-11
7222,001285,瑞立科密,63.39,49.929,0,1,0.0,15360492.94,-15360492.94,1888425374,-0.813402168361,67.4119,25.75,无价格涨跌幅限制的证券,2025-09-30
7223,301231,荣信文化,39.6,20.0,1,3,41949726.0,57346913.0,-15397187.0,378467403,-4.068299377424,18.558,21.34,日涨幅达到15%的前5只证券,2025-10-31
7224,301287,康力源,39.68,5.252,4,3,21209412.0,36617227.45,-15407815.45,383997401,-4.012479097482,56.4982,6.76,日换手率达到30%的前5只证券,2025-06-04
7225,688733,壹石通,26.49,17.8905,0,1,0.0,15425971.28,-15425971.28,476910800,-3.234561112896,9.8406,52.92,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-08-13
7226,300318,博晖创新,7.2,20.0,0,1,0.0,15426720.0,-15426720.0,458213788,-3.36670794376,8.1562,57.49,日涨幅达到15%的前5只证券,2025-11-12
7227,300651,金陵体育,24.48,20.0,1,2,23274788.5,38707209.08,-15432420.58,829876143,-1.859605280881,47.2155,18.35,日换手率达到30%的前5只证券,2025-06-04
7228,300651,金陵体育,24.48,20.0,1,2,23274788.5,38707209.08,-15432420.58,829876143,-1.859605280881,47.2155,18.35,日涨幅达到15%的前5只证券,2025-06-04
7229,002181,粤传媒,10.66,-9.9662,0,1,5496792.32,20929607.63,-15432815.31,2093736636,-0.737094391178,17.0065,120.94,日跌幅偏离值达到7%的前5只证券,2025-11-07
7230,002825,纳尔股份,11.24,-10.008,0,2,2867706.23,18322285.6,-15454579.37,460847750,-3.353510865573,15.31,29.25,日跌幅偏离值达到7%的前5只证券,2025-05-15
7231,000678,襄阳轴承,18.9,10.0116,1,2,111111151.0,126568008.91,-15456857.91,3614292889,-0.427659251331,22.9799,86.87,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-03-20
7232,600448,华纺股份,3.25,10.1695,0,1,0.0,15458000.0,-15458000.0,418602268,-3.692765467769,9.9513,20.47,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-07
7233,600448,华纺股份,2.95,10.0746,0,1,0.0,15458000.0,-15458000.0,170127435,-9.086130053039,9.4143,18.58,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-06
7234,600429,三元股份,6.55,-10.0275,0,1,0.0,15477060.0,-15477060.0,1136291413,-1.362067848347,11.196,98.09,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-11-14
7235,301535,浙江华远,18.84,-20.0,0,2,436881.0,15914813.7,-15477932.7,444153527,-3.484815893402,37.2048,11.29,日换手率达到30%的前5只证券,2025-04-07
7236,300961,深水海纳,21.66,20.0,0,1,239419.0,15718601.0,-15479182.0,534579077,-2.895583210414,16.3929,33.05,日涨幅达到15%的前5只证券,2025-07-02
7237,000546,金圆股份,6.91,10.0318,0,3,13248033.19,28732764.14,-15484730.95,622023048,-2.489414339193,7.9864,48.14,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-11-18
7238,000536,华映科技,5.39,10.0,2,2,63954865.0,79446333.09,-15491468.09,3055462352,-0.507008966413,12.5109,148.93,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-02-10
7239,002965,祥鑫科技,39.89,10.011,1,1,47378238.54,62887195.3,-15508956.76,2162453278,-0.717192686556,27.7806,79.55,日涨幅偏离值达到7%的前5只证券,2025-07-29
7240,688553,汇宇制药,20.93,18.7855,0,1,0.0,15517744.39,-15517744.39,951574600,-1.630743862856,14.1955,71.9,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-07-04
7241,300031,宝通科技,31.45,19.9924,0,1,0.0,15522556.35,-15522556.35,723817347,-2.144540527294,6.595,109.75,日涨幅达到15%的前5只证券,2025-02-26
7242,001216,华瓷股份,18.74,9.9765,0,1,1859065.0,17384016.0,-15524951.0,599561181,-2.589385619347,9.9631,46.02,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-11-17
7243,000510,新金路,10.41,3.7886,4,5,256609119.87,272140485.76,-15531365.89,2238101217,-0.693952792306,34.9411,63.15,日换手率达到20%的前5只证券,2025-12-05
7244,002685,华东重机,9.77,10.0225,0,2,75747428.92,91285813.88,-15538384.96,5411940057,-0.287113027793,19.5566,98.44,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-08-26
7245,002131,利欧股份,3.77,9.9125,0,1,4236349.0,19777632.0,-15541283.0,2004521043,-0.775311541591,9.3393,220.53,日涨幅偏离值达到7%的前5只证券,2025-04-29
