序号,营业部名称,上榜日,买入个股数,卖出个股数,买入总金额,卖出总金额,总买卖净额,买入股票,营业部代码
1374,中泰证券股份有限公司上海申长路证券营业部,2025-01-13,0,1,5667.0,19727553.0,-19721886.0,国星光电,10115171
1375,华鑫证券有限责任公司上海分公司,2025-01-17,1,2,12315459.9,32153673.05,-19838213.15,万和电气 挖金客,10274545
1376,国金证券股份有限公司深圳湾一号证券营业部,2025-01-10,0,1,1057529.0,20900349.28,-19842820.28,天迈科技,10396105
1377,联储证券股份有限公司宁波分公司,2025-01-14,1,1,30300551.6,50337380.24,-20036828.64,海鸥股份,10915756
1378,平安证券股份有限公司深圳分公司,2025-01-13,1,2,5352565.0,25465929.01,-20113364.01,弘讯科技 无线传媒 黄山谷捷,10048273
1379,国盛证券有限责任公司南昌桃花路证券营业部,2025-01-16,1,1,20666454.0,40813498.0,-20147044.0,ST汇洲 *ST柳化,10035542
1380,沪股通专用,2025-01-15,5,5,318929303.13,339095642.2,-20166339.07,双良节能 东阳光 苏豪汇鸿 超讯科技 五洲新春,10434470
1381,中国银河证券股份有限公司上海虹井路证券营业部,2025-01-10,0,1,259459.0,20726248.0,-20466789.0,海得控制,10135465
1382,东方证券股份有限公司杭州龙井路证券营业部,2025-01-14,0,1,,20727392.08,-20727392.08,苏豪弘业,10086482
1383,中国国际金融股份有限公司北京建国门外大街证券营业部,2025-01-10,3,5,52417949.96,73309164.65,-20891214.69,江钨装备 广百股份 锦江在线 哈药股份 弘讯科技 万控智造 福莱新材,10050414
1384,华泰证券股份有限公司江阴福泰路证券营业部,2025-01-15,0,1,,21089771.5,-21089771.5,长龄液压,10134905
1385,华鑫证券有限责任公司上海光复路证券营业部,2025-01-13,0,1,,21093825.0,-21093825.0,来伊份,10993987
1386,中国银河证券股份有限公司厦门嘉禾路证券营业部,2025-01-15,1,1,10383607.0,31486627.0,-21103020.0,宁波东力 来伊份,10023542
1387,申万宏源证券有限公司北京丽泽路证券营业部,2025-01-10,0,1,0.0,21292082.0,-21292082.0,德福科技,10167869
1388,国泰君安证券股份有限公司九江甘棠路证券营业部,2025-01-13,0,1,129132.0,21650044.0,-21520912.0,德福科技,10023413
1389,东莞证券股份有限公司湛江军民路证券营业部,2025-01-17,0,1,24203.0,21562434.1,-21538231.1,壹网壹创,10206324
1390,中信证券股份有限公司东阳吴宁西路证券营业部,2025-01-15,1,2,25341717.0,47074156.0,-21732439.0,苏豪汇鸿 金奥博 佳云科技,10124373
1391,中国国际金融股份有限公司上海分公司,2025-01-13,5,8,93294625.05,115061157.18,-21766532.13,哈药股份 日海智能 万控智造 中恒电气 雅化集团 灵康药业 雄韬股份 泰永长征 力鼎光电 华塑科技 强达电路,10088113
1392,平安证券股份有限公司上海红宝石路证券营业部,2025-01-14,0,1,,21780300.0,-21780300.0,天和磁材,10000125646
1393,甬兴证券有限公司宁波和源路证券营业部,2025-01-14,0,1,,21822907.06,-21822907.06,海鸥股份,10000147202
1394,招商证券股份有限公司北京金融大街证券营业部,2025-01-14,0,1,,21891002.0,-21891002.0,苏豪弘业,10081713
1395,开源证券股份有限公司西安西大街证券营业部,2025-01-14,1,3,15040922.0,37085139.08,-22044217.08,哈空调 国旅联合 卓郎智能 海鸥股份,10046745
1396,华西证券股份有限公司成都高升桥路证券营业部,2025-01-13,0,1,,22153915.0,-22153915.0,康尼机电,10028632
1397,国信证券股份有限公司上海分公司,2025-01-10,0,1,322695.0,22611149.0,-22288454.0,震裕科技,10141911
1398,中信证券股份有限公司上海万源路证券营业部,2025-01-13,0,1,,22793330.86,-22793330.86,哈空调,10045019
1399,中国银河证券股份有限公司厦门嘉禾路证券营业部,2025-01-16,0,2,16599743.9,39427994.0,-22828250.1,中百集团 宁波东力,10023542
1400,华西证券股份有限公司成都高升桥路证券营业部,2025-01-14,0,1,,22854266.0,-22854266.0,康尼机电,10028632
1401,光大证券股份有限公司广州环市东路证券营业部,2025-01-14,0,1,0.0,22939913.0,-22939913.0,拓日新能,10000005076
1402,民生证券股份有限公司洛阳凯旋路证券营业部,2025-01-10,0,1,11095.0,23312983.0,-23301888.0,粤宏远A,10142890
1403,中国银河证券股份有限公司厦门嘉禾路证券营业部,2025-01-10,1,2,10603765.0,33958264.86,-23354499.86,郑中设计 济高发展 弘讯科技,10023542
1404,招商证券股份有限公司深圳科技园高新南一道证券营业部,2025-01-15,0,1,431402.0,23814624.0,-23383222.0,金奥博,10128338
1405,中国银河证券股份有限公司上海世界路证券营业部,2025-01-13,0,1,,23727251.0,-23727251.0,哈空调,10030487
1406,国泰君安证券股份有限公司广州珠江新城证券营业部,2025-01-10,0,1,,24167176.0,-24167176.0,银座股份,10000186653
1407,西部证券股份有限公司北京新街口北大街证券营业部,2025-01-10,0,1,,24290000.0,-24290000.0,苏豪弘业,10046700
1408,西部证券股份有限公司北京新街口北大街证券营业部,2025-01-14,0,1,,24388985.0,-24388985.0,苏豪弘业,10046700
1409,国信证券股份有限公司广州东风中路证券营业部,2025-01-16,0,2,88033.0,24803443.0,-24715410.0,华媒控股 金瑞矿业,10045172
1410,东亚前海证券有限责任公司苏州分公司,2025-01-15,2,2,31149005.82,55944231.64,-24795225.82,金奥博 苏豪弘业 国旅联合,10000526027
1411,东亚前海证券有限责任公司苏州留园路营业部,2025-01-15,2,2,31149005.82,55944231.64,-24795225.82,鸿智科技,10000526027
1412,光大证券股份有限公司慈溪三北西大街证券营业部,2025-01-14,0,1,8538856.0,33467659.99,-24928803.99,慈星股份,10128270
1413,国泰君安证券股份有限公司上海江苏路证券营业部,2025-01-14,0,1,,25139081.6,-25139081.6,浙江荣泰,10025080
1414,国泰君安证券股份有限公司上海宛平南路证券营业部,2025-01-14,0,1,,25236285.0,-25236285.0,浙江荣泰,10023418
1415,东北证券股份有限公司青岛分公司,2025-01-15,0,1,11970.0,25279168.0,-25267198.0,利欧股份,10192764
1416,华鑫证券有限责任公司南京清凉门大街证券营业部,2025-01-17,1,2,19281730.8,44693489.8,-25411759.0,万和电气 金奥博,10993985
1417,华鑫证券有限责任公司长沙芙蓉中路证券营业部,2025-01-14,0,1,,25486405.0,-25486405.0,弘讯科技,10000278700
1418,中国银河证券股份有限公司晋中迎宾街证券营业部,2025-01-16,0,1,977620.0,27028727.14,-26051107.14,东方国信,10031776
1419,国投证券股份有限公司云南分公司,2025-01-10,0,3,3159235.0,29297857.76,-26138622.76,海得控制 金奥博 华塑科技,10484156
1420,东海证券股份有限公司泉州丰泽街证券营业部,2025-01-13,0,1,,26387453.2,-26387453.2,来伊份,10384545
1421,光大证券股份有限公司广州环市东路证券营业部,2025-01-17,0,1,0.0,26878352.34,-26878352.34,广百股份,10000005076
1422,华泰证券股份有限公司天津华昌道证券营业部,2025-01-15,0,1,0.0,27055740.54,-27055740.54,天罡股份,10116813
1423,华泰证券股份有限公司舟山体育路证券营业部,2025-01-14,0,1,,27157401.0,-27157401.0,弘讯科技,10181023
1424,中信证券股份有限公司深圳深南大道证券营业部,2025-01-10,1,1,9533841.0,37225981.58,-27692140.58,郑中设计,10052124
1425,东方证券股份有限公司湘潭湖湘北路证券营业部,2025-01-10,0,1,1863570.0,29638689.0,-27775119.0,康盛股份,10436790
1426,华泰证券股份有限公司上海武定路证券营业部,2025-01-16,1,4,26085388.0,54427165.4,-28341777.4,卓郎智能 中利集团 弘讯科技 好想你 *ST元成,10098087
1427,东方财富证券股份有限公司宁波宁穿路证券营业部,2025-01-14,0,1,,28364600.0,-28364600.0,埃夫特,10658361
1428,招商证券股份有限公司深圳前海大道证券营业部,2025-01-14,0,1,,28405724.89,-28405724.89,天和磁材,10046536
1429,开源证券股份有限公司西安西大街证券营业部,2025-01-10,5,7,112786858.0,141205631.57,-28418773.57,神雾节能 苏豪弘业 日海智能 信达地产 金奥博 博通集成 天和磁材 强达电路 华培动力 祥和实业 力鼎光电,10046745
1430,中国银河证券股份有限公司北京中关村大街证券营业部,2025-01-15,3,3,76475986.0,105127319.52,-28651333.52,建设工业 弘讯科技 中恒电气 德力股份 好想你,10115140
1431,海通证券股份有限公司汕头中山中路证券营业部,2025-01-16,0,1,,28743865.0,-28743865.0,引力传媒,10040292
1432,国泰君安证券股份有限公司深圳前海证券营业部,2025-01-16,0,1,2669523.0,31621824.92,-28952301.92,金奥博,10537511
1433,中信证券（山东）有限责任公司寿光农圣东街证券营业部,2025-01-10,0,1,0.0,29174329.14,-29174329.14,震裕科技,10665303
1434,华福证券有限责任公司福州鼓屏路证券营业部,2025-01-15,0,1,0.0,29666382.0,-29666382.0,壹网壹创,10067553
1435,中银国际证券股份有限公司海南分公司,2025-01-16,0,1,5348.0,29935129.0,-29929781.0,东港股份,10057262
1436,中国银河证券股份有限公司武汉中南路证券营业部,2025-01-16,0,1,3656251.0,33642669.0,-29986418.0,东港股份,10074762
1437,国盛证券有限责任公司宁波桑田路证券营业部,2025-01-16,1,2,35168611.8,65189853.9,-30021242.1,金奥博 济高发展 福达股份,10456710
1438,中国国际金融股份有限公司上海分公司,2025-01-15,5,5,95406233.46,125503827.99,-30097594.53,粤宏远A 东阳光 中恒电气 弘讯科技 宝鼎科技 天和磁材 汉威科技 立方退 英特科技,10088113
1439,东方证券股份有限公司厦门仙岳路证券营业部,2025-01-10,0,2,29326720.2,59424860.0,-30098139.8,建设工业 银座股份,10492163
1440,开源证券股份有限公司西安永城路证券营业部,2025-01-15,1,1,26005912.0,56176814.8,-30170902.8,立方退 *ST柳化,10495079
1441,华安证券股份有限公司铜陵淮河路证券营业部,2025-01-16,0,1,5326717.0,35541754.0,-30215037.0,三维通信,10027030
1442,国信证券股份有限公司深圳红岭中路证券营业部,2025-01-15,0,3,4863525.68,35227131.92,-30363606.24,*ST康佳B 星图测控 骏创科技,10045166
1443,海通证券股份有限公司新余劳动南路证券营业部,2025-01-13,0,1,90332.0,30503257.12,-30412925.12,德福科技,10113920
1444,华鑫证券有限责任公司南昌分公司,2025-01-17,0,1,,30589020.0,-30589020.0,苏豪弘业,10455924
1445,华鑫证券有限责任公司江苏分公司,2025-01-13,0,1,,30887956.0,-30887956.0,五洲新春,10442978
1446,沪股通专用,2025-01-17,4,5,484809135.79,515835575.77,-31026439.98,生益科技 天下秀 五洲新春 纳芯微 清溢光电,10434470
1447,中国中金财富证券有限公司宜兴阳羡东路证券营业部,2025-01-16,0,1,0.0,31178653.17,-31178653.17,壹网壹创,10467534
1448,浙商证券股份有限公司杭州五星路证券营业部,2025-01-10,2,2,57107653.53,88286612.71,-31178959.18,雄韬股份 方正科技 钧崴电子 博通集成,10949092
1449,中国中金财富证券有限公司深圳爱国路证券营业部,2025-01-17,0,1,,31234000.0,-31234000.0,纳芯微,10030338
1450,国金证券股份有限公司成都温江区柳城商业新街证券营业部,2025-01-14,0,1,,31539580.2,-31539580.2,海鸥股份,10147650
1451,国盛证券有限责任公司上海浦东新区世纪大道证券营业部,2025-01-10,0,2,0.0,31567230.0,-31567230.0,粤宏远A 日海智能,10456650
1452,国泰君安证券股份有限公司北京知春路证券营业部,2025-01-14,0,1,10737004.0,42706198.66,-31969194.66,建设工业,10025390
1453,华泰证券股份有限公司昆山黑龙江北路证券营业部,2025-01-17,0,1,,32063612.0,-32063612.0,苏豪弘业,10131609
1454,国泰君安证券股份有限公司上海江苏路证券营业部,2025-01-10,2,2,294938409.34,327354360.96,-32415951.62,建设工业 方正科技 禾望电气,10025080
1455,光大证券股份有限公司宁波和义路证券营业部,2025-01-10,0,1,69978.0,32531451.0,-32461473.0,震裕科技,10112228
1456,兴业证券股份有限公司惠安中山南路证券营业部,2025-01-16,0,1,55073.0,32852994.26,-32797921.26,思美传媒,10573167
1457,兴业证券股份有限公司佛山魁奇路证券营业部,2025-01-14,0,1,5279.0,32852116.4,-32846837.4,拓日新能,11003855
1458,中泰证券股份有限公司湖北分公司,2025-01-17,0,1,2805.0,33059426.28,-33056621.28,ST汇洲,10484897
1459,中泰证券股份有限公司湖北分公司,2025-01-15,0,1,106866.0,33309064.06,-33202198.06,康盛股份,10484897
1460,中国中金财富证券有限公司深圳分公司,2025-01-16,0,2,1357268.0,34826661.1,-33469393.1,三维通信 狮头股份,10048460
1461,海通证券股份有限公司杭州市心北路证券营业部,2025-01-17,0,1,5702.0,33738890.0,-33733188.0,金奥博,10068882
1462,华鑫证券有限责任公司南京清凉门大街证券营业部,2025-01-15,0,1,195274.0,34339758.66,-34144484.66,*ST康佳A,10993985
1463,联储证券股份有限公司浙江分公司,2025-01-17,0,1,891524.0,35783699.0,-34892175.0,金奥博,10638001
1464,广发证券股份有限公司烟台环山路证券营业部,2025-01-15,0,1,85801.0,35042797.0,-34956996.0,*ST康佳A,10374215
1465,东莞证券股份有限公司南京分公司,2025-01-15,4,4,113031258.34,148479962.56,-35448704.22,建设工业 鸿智科技 苏豪弘业 金奥博 立方退 *ST柳化 先达股份 来伊份,10485003
1466,联储证券股份有限公司浙江分公司,2025-01-16,1,2,26389386.0,61884269.88,-35494883.88,金安国纪 金奥博,10638001
1467,国泰君安证券股份有限公司广州珠江新城证券营业部,2025-01-16,1,2,25916459.0,61662757.32,-35746298.32,狮头股份 来伊份 美邦股份,10000186653
1468,华西证券股份有限公司三台恒昌路证券营业部,2025-01-16,0,1,,35911000.0,-35911000.0,鸿泉技术,10140684
1469,海通证券股份有限公司上海黄浦区中山南路证券营业部,2025-01-15,0,1,,36166000.0,-36166000.0,康为世纪,10000503778
1470,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,2025-01-10,0,3,,36218007.0,-36218007.0,锦江在线 信达地产 弘讯科技,10342152
1471,中信证券股份有限公司杭州凤起路证券营业部,2025-01-10,0,1,15876213.0,52389085.06,-36512872.06,国货航,10046604
1472,平安证券股份有限公司上海分公司,2025-01-10,1,1,14379085.0,51434521.13,-37055436.13,粤宏远A 威士顿,10048192
1473,中信证券股份有限公司上海浦东新区东方路证券营业部,2025-01-15,0,1,,37197425.0,-37197425.0,超讯科技,10045021
1474,华鑫证券有限责任公司上海宛平南路证券营业部,2025-01-14,0,2,,37985098.0,-37985098.0,苏豪弘业 福达股份,10028416
1475,爱建证券有限责任公司厦门湖滨一里证券营业部,2025-01-16,0,1,,38042536.0,-38042536.0,天下秀,10030438
1476,信达证券股份有限公司杭州景昙路证券营业部,2025-01-17,0,1,146637.0,38226139.0,-38079502.0,遥望科技,10122002
1477,中信证券股份有限公司桐庐迎春南路证券营业部,2025-01-15,0,1,,38627272.4,-38627272.4,超讯科技,10339329
1478,华泰证券股份有限公司上海武定路证券营业部,2025-01-14,2,3,9706256.0,48826463.46,-39120207.46,中利集团 哈空调 *ST步森 卓郎智能 汇丽B,10098087
1479,中信证券股份有限公司苏州分公司,2025-01-17,0,1,,39399400.0,-39399400.0,纳芯微,10045040
1480,中山证券有限责任公司厦门湖滨南路证券营业部,2025-01-10,0,1,,39405243.0,-39405243.0,北特科技,10709446
1481,中国中金财富证券有限公司成都天府大道证券营业部,2025-01-10,0,1,0.0,39580786.9,-39580786.9,康盛股份,10000252915
1482,国泰君安证券股份有限公司总部,2025-01-13,12,14,303984504.63,344036172.74,-40051668.11,华资实业 哈空调 哈药股份 鲁抗医药 弘讯科技 万控智造 灵康药业 锦和商管 良品铺子 *ST四通 麦迪科技 力鼎光电 野马电池 长光华芯 茂莱光学,10023614
1483,国泰君安证券股份有限公司顺德大良证券营业部,2025-01-14,0,1,,40375300.0,-40375300.0,埃夫特,10064718
1484,国泰君安证券股份有限公司上海海阳西路证券营业部,2025-01-17,0,1,,40807417.5,-40807417.5,五洲新春,10000526029
1485,金元证券股份有限公司东阳中山路证券营业部,2025-01-16,0,1,6555338.0,47529868.0,-40974530.0,建设工业,10441337
1486,湘财证券股份有限公司北京朝外大街证券营业部,2025-01-13,0,1,,41264881.0,-41264881.0,哈空调,10026785
1487,华林证券股份有限公司深圳分公司,2025-01-10,1,2,25659026.48,67251242.0,-41592215.52,粤宏远A 海得控制 国星光电,10000279530
1488,中国银河证券股份有限公司大连黄河路证券营业部,2025-01-13,0,1,23756.0,41723258.0,-41699502.0,茂硕电源,10030463
1489,中信证券股份有限公司苏州吴江文苑路证券营业部,2025-01-14,0,1,0.0,41702907.0,-41702907.0,慈星股份,10477797
1490,华鑫证券有限责任公司杭州分公司,2025-01-14,0,2,229335.0,42083464.0,-41854129.0,弘讯科技 粤宏远A,10000055313
